432	imply </br> infer 	Imply means to suggest or to say something in an indirect way. Infer means to suppose or come to a conclusion, especially based on an indirect suggestion	Easily confused words		The presenter implied indirectly that his colleague may be late and the audience inferred from the suble hint that the colleague would be late. 	Easily confused words	MSU	
433	ingenious	clever: (n: ingenuity)	adjective		She developed an ingenious method for testing her hypothesis.	Common GRE	MSU	
435	ingenuous	 naive or innocent ;unsophisticated; artless; straightforward; candid: 	adjective	"Latin : ingenuus ""with the virtues of freeborn people, of noble character, frank, upright, candid"""	Wilson's ingenuous response to the controversial calmed the suspicious listeners.	357 prevalent GRE words	Prepscholar	
436	ingenious (ingenuity) </br> ingenuous (and disingenuous)	Ingenious indicates cleverness, particularly relating to inventive, while ingenuous refers to sincerity or a naive nature.	adjective	genuous comes  same root as genuine	Einstein was ingenious while his wife was ingenuous	Easily confused words	MSU	
437	inhibit	to hold back, prohibit, forbid, or restrain (n: inhibition, adj: inhibited)	verb			Common GRE	MSU	
438	inimical	 harmful or hostile	adjective			357 prevalent GRE words	Prepscholar	
440	innocuous	harmless; having no adverse affect; not likely to provoke strong emotion	adjective			357 prevalent GRE words	Prepscholar	
441	inscrutable	 enigmatic, incomprehensible	adjective			357 prevalent GRE words	Prepscholar	
442	insensible	numb; unconscious:  unfeeling; insensitive:	adjective		Wayne was rendered insensible by a blow to the head.                   They were insensibile to the suffering of others.:	Common GRE	MSU	
443	insensible </br> insensitive	When used as adjectives, insensible means unable to be perceived by the senses, whereas insensitive means not expressing normal physical feelings or not acting with normal interpersonal skills			X-rays are insensible to humans, but doctors can be insensitive to patients	Easily confused words	MSU	
445	insipid	 bland, uninspired, inane; lacking zest or excitement; dull	adjective	"Synonyms: boring, vapid, dull. </br>Deutsch : Geschmacklos, fad. </br> Latin  in- ""not""  + Latin sapidus ""tasty,""  sapere "	It was a stultifying procession of patriotic songs... insipid skits and bald propaganda.	357 prevalent GRE words	Prepscholar	
447	insular	 of or pertaining to an island, thus, excessively exclusive: tight-knit and isolated; uninterested in matters outside one’s immediate sphere 	adjective		Newcomers found it difficult to make friends in the insular community. 	357 prevalent GRE words	Prepscholar	
448	intensive	 concentrated and in-depth	adjective			357 prevalent GRE words	Prepscholar	
449	inter 	between 	Greek/Latin root		interact</br> interstellar</br> interpret</br> interstitial 	Greek/Latin 	MSU	
450	intermediary	 a go-between	noun			357 prevalent GRE words	Prepscholar	
451	intimate	 close (as in a relationship)	adjective	adj. particularly private	v. to imply	357 prevalent GRE words	Prepscholar	
452	intractable	 unmanageable	adjective	adj. stubborn or obstinate		357 prevalent GRE words	Prepscholar	
454	intransigent	 uncompromising, obstinate ;stubborn; immovable; unwilling to change: 	adjective		She was so intransigent we finally gave up trying to convince her. (n: intransigence)	357 prevalent GRE words	Prepscholar	
455	intrepid	 bold and adventurous	adjective			357 prevalent GRE words	Prepscholar	
456	inveterate	 ingrained, habitual	adjective			357 prevalent GRE words	Prepscholar	
457	invulnerable	 indestructible, impervious to harm	adjective			357 prevalent GRE words	Prepscholar	
458	-ion, sion, tion 	act of, state of, result of 	noun 		contagion</br> infection</br> aversion 	Suffix	MSU	
460	irascible	 irritable, testy, touchy, prone to outbursts of temper, easily angered	adjective	Synonyms: irritable, quick-tempered, short-tempered	He survived, but some of his contemporaries thought that the accident changed his personality from pleasant to irascible.	357 prevalent GRE words	Prepscholar	
461	irresolute	 wishy-washy, hesitant	adjective			357 prevalent GRE words	Prepscholar	
462	-ish 	origin, nature, resembling 	"noun  adjective (however, often the adjective is used as a nounoun ex: ""The Spanish"" meaning the people of Spain)"		Spanish</br> foolish</br> impish	Suffix	MSU	
463	-ism 	system, manner, condition 	noun 		alcoholism</br> feminism</br> heroism</br> communism 	Suffix	MSU	
464	-ist 	one who, that which 	noun		pianist</br> elitist 	Suffix	MSU	
465	-ite 	nature of, quality of 	noun or adjective		dynamite</br> graphite</br> sulfite</br> neophyte 	Suffix	MSU	
466	-ity, ty 	state of, quality 	noun 		captivity</br> clarity 	Suffix	MSU	
467	-ive 	causing 	adjective or nouns derived from adjectives 		conclusive</br> festive</br> restive</br> abusive 	Suffix	MSU	
468	-ize 	to make (like) 	verb 		emphasize</br> anthropomorphize 	Suffix	MSU	
470	laconic	 taciturn, reserved, succinct, using few words; terse: (of a person, speech, or style of writing) using very few words	adjective	ic=nature of, like/br>Synonyms: brief, concise, terse	The student’s laconic response suggested  that she did not know very much about the topic the professor was discussing.	357 prevalent GRE words	Prepscholar	
471	latent	present or potential but not evident or active (n: latency)	adjective			Common GRE	MSU	
472	laud	 to praise	verb			357 prevalent GRE words	Prepscholar	
474	laudable	praiseworthy; commendable (v. laud)	adjective		Providing affordable healthcare for all citizens is a laudable goal.	357 prevalent GRE words	Prepscholar	
475	legis (lex) 	law 	Greek/Latin root		legal</br> legislature 	Greek/Latin 	MSU	
476	-less 	without 	adjective 		worthless</br> mindless</br> guileless 	Suffix	MSU	
477	leviathan	giant whale, therefore, something very large	noun			Common GRE	MSU	
478	lexis 	word 	Greek/Latin root		lexicon</br> lexicography 	Greek/Latin 	MSU	
479	liber 	free</br> book 	Greek/Latin root		liberty</br> library</br> liberal 	Greek/Latin 	MSU	
480	lied	1. v. past tense. to tell an untruth. 2. n. (plural: lieder) German. a song, lyric, or ballad.		This opera was inspired by a traditional lied.		Homonym	MSU	
482	litigation	 legal proceedings	noun			357 prevalent GRE words	Prepscholar	
483	locus 	place 	Greek/Latin root		locality</br> local</br> circumlocution 	Greek/Latin 	MSU	
484	loquacious	talkative	adjective			Common GRE	MSU	
487	lucid	 clear and coherent; Showing ability to think clearly	adjective	Synonyms: rational, sane, in one's right mind	 He made a lucid argument to support his theory.	357 prevalent GRE words	Prepscholar	
488	lugubrious	"weighty, mournful, or gloomy, especially to an excessive degree: ""Jake's lugubrious monologues depressed his friends."""	adjective	Synonyms: mournful, gloomy, sad	The lugubrious strains of 'Heaven Knows I’m Miserable Now' waft across a sunny beach in Acapulco.	Common GRE	MSU	
489	lumber	1. n. wood used for building. 2. v. to move heavily or without grace.	noun, verb	(2) The Frankenstein monster lumbered toward the little girl. 		Homonym	MSU	
490	luminous	 full of light	adjective			357 prevalent GRE words	Prepscholar	
491	-ly 	like 	adverb 		clearly</br> fearlessly 	Suffix	MSU	
492	macro 	large 	Greek/Latin root		macroeconomics</br>macroscopic</br>macrophage 	Greek/Latin 	MSU	
494	magnanimity	 generosity and nobility of spirit	noun			357 prevalent GRE words	Prepscholar	
495	maladroit	 clumsy, awkward, inept	adjective			357 prevalent GRE words	Prepscholar	
496	malevolent	malicious; evil; having or showing ill will: 	adjective		Some early American colonists saw the wilderness as malevolent and sought to control it.	Common GRE	MSU	
498	malleable	 pliant or pliable	adjective	 easily influenced	Children’s moods are often malleable since children are greatly affected by their surroundings.	357 prevalent GRE words	Prepscholar	
499	mania 	obsession 	Greek/Latin root		maniac</br> Beatlemania 	Greek/Latin 	MSU	
500	maverick	 an unorthodox person or rebel, tending to choose a different path from everyone else	noun	called after  Samuel A. Maverick (1803-1870), Texas cattle owner who was notoriously negligent in branding his calves.His grandson, was also the only Southerner to vote against the anti-lynching bills in the 30's	My <b>maverick</b> boss has made his fortune<u> by using a selling strategy different from that of his competitors.</u>	357 prevalent GRE words	Prepscholar	
501	mendacity	 untruthfulness, dishonesty	noun	" Latin mendax ""lying; a liar"""	<u>A first  sign of a new drug addict is their <b>mendacity</b></u>, not necessarily the effects of the drugs. 	357 prevalent GRE words	Prepscholar	
502	-ment 	act of, result 	noun		contentment</br> amendment 	Suffix	MSU	
503	mercurial	 easily changeable, fickle, subject to sudden or unpredictable changes	adjective	"Latin : Mercurius  ""pertaining to the god Mercury, having the form or qualities attributed to Mercury"", ie.  ""light-hearted, sprightly, volatile, changeable, quick"	"As my sister has ""<b><u>mercurial</b> moods</b> we never know how she will be feeling from one moment to the next."	357 prevalent GRE words	Prepscholar	
504	meter	measure 	Greek/Latin root		metronome</br> speedometer</br> odometer 	Greek/Latin 	MSU	
505	meticulous	 paying close attention to detail	adjective	"French méticuleux ""timorously fussy"""	<u>This accounting job requires a b>meticulous</b> person.</u>	357 prevalent GRE words	Prepscholar	
506	micro 	small 	Greek/Latin root		microscope</br> micron</br> micrometer</br> microorganism 	Greek/Latin 	MSU	
507	milk	1. n. opaque liquid secreted by the mammary glands. 2. v. to extract by action similar to milking. to drain the strength from or exploit.	noun, verb		(2) John became very good at <b><u>milking</b> his misfortunes for all the sympathy he could get.</u>	Homonym	MSU	
509	misanthrope	 person who hates humanity; one who hates people: 	noun		He was a true misanthrope and hated even himself.	357 prevalent GRE words	Prepscholar	
510	misnomer	incorrect name or word for something	noun			Common GRE	MSU	
511	misogynist	one who hates women	noun			Common GRE	MSU	
513	mitigate	 to  improve a painful, unpleasant, or negative situation; to make less forceful; to become more moderate; to make less harsh or undesirable: 	verb		He was trying to mitigate the damage he had done. (n: mitigation)	357 prevalent GRE words	Prepscholar	
514	mit</br> miss	send 	Greek/Latin root		mission</br> transmit</br> remit 	Greek/Latin 	MSU	
516	mollify	 placate	verb			357 prevalent GRE words	Prepscholar	
517	mono 	one</br> single 	Greek/Latin root		monocle</br> monopoly</br> monogamy</br> monovalent</br> monomania</br> monarchy 	Greek/Latin 	MSU	
518	monotony	 boredom and repetition	adjective			357 prevalent GRE words	Prepscholar	
